title,url,date_published,snippet,body,text
"On Twitter, Warriors' Green likes playing some offense",https://apnews.com/f23bc46f17c862e1bf4dae7bea22903f,2022-06-05T06:37:39Z,"Draymond Green believes that he’s the NBA’s best at playing defense. Except on Twitter. There, he plays offense. This explains why, on Friday night between Games 1 and 2 of the NBA Finals, the Golden State forward opened up his…","By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) Draymond Green believes that hes the NBAs best at playing defense.
Except on Twitter. There, he plays offense.
This explains why, on Frida… [+4981 chars]",on twitter warriors green likes playing some offense draymond green believes that he s the nba s best at playing defense except on twitter there he plays offense this explains why on friday night between games 1 and 2 of the nba finals the golden state forward opened up his by tim reynolds ap basketball writer san francisco draymond green believes that hes the nbas best at playing defense except on twitter there he plays offense this explains why on frida 
"Tatum gets no help, Celtics routed in Game 2 of NBA Finals",https://apnews.com/e3e53e24592ff5b688133eb1b99daf19,2022-06-06T02:57:36Z,Jayson Tatum found his scoring touch after a rare poor shooting night in Game 1 of the NBA Finals but it was the rest of his Boston Celtics teammates who went missing. Now instead of going home in control of…,"By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) Jayson Tatum found his scoring touch after a rare poor shooting night in Game 1 of the NBA Finals but it was the rest of his Boston Celtics teamma… [+3566 chars]",tatum gets no help celtics routed in game 2 of nba finals jayson tatum found his scoring touch after a rare poor shooting night in game 1 of the nba finals but it was the rest of his boston celtics teammates who went missing now instead of going home in control of by josh dubow ap sports writer san francisco jayson tatum found his scoring touch after a rare poor shooting night in game 1 of the nba finals but it was the rest of his boston celtics teamma 
Silver confident that the NBA's take-foul policy will change,https://apnews.com/37d2184d33dd03487ee33c5ff5d7f470,2022-06-04T00:02:57Z,NBA Commissioner Adam Silver said Friday that he expects the oft-maligned “transition take foul” to come with stiffer penalties next season. The play is one where a defender intentionally commits a foul to halt a transition opportunity for the opposition.…,"By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) NBA Commissioner Adam Silver said Friday that he expects the oft-maligned transition take foul to come with stiffer penalties next season.
… [+2717 chars]",silver confident that the nba s take foul policy will change nba commissioner adam silver said friday that he expects the oft maligned transition take foul to come with stiffer penalties next season the play is one where a defender intentionally commits a foul to halt a transition opportunity for the opposition by tim reynolds ap basketball writer san francisco nba commissioner adam silver said friday that he expects the oft maligned transition take foul to come with stiffer penalties next season 
New league for prep standouts sends 2 players to NBA combine,https://apnews.com/8856a8eb67c8262b4a973e9316735ab9,2022-05-19T07:07:50Z,"Teenage power forward Dominick Barlow will be one of approximately 76 prospects at the NBA draft combine this week in Chicago. He didn’t take the conventional route through the college ranks, or the NBA’s G League Ignite, or by playing…","By PAT GRAHAM - AP Sports Writer
They took a chance on each other: The teenage power forward from New Jersey on the start-up league. The start-up league on the young player with immense talent.
Dom… [+5985 chars]",new league for prep standouts sends 2 players to nba combine teenage power forward dominick barlow will be one of approximately 76 prospects at the nba draft combine this week in chicago he didn t take the conventional route through the college ranks or the nba s g league ignite or by playing by pat graham ap sports writer they took a chance on each other the teenage power forward from new jersey on the start up league the start up league on the young player with immense talent dom 
"Warriors, Celtics built Finals teams through draft",https://apnews.com/87b76fcb3ee00cb964c554f8423f8d59,2022-06-01T22:43:54Z,"The Boston Celtics face the Golden State Warriors in Game 1 of the NBA Finals on Thursday night. The Warriors are making their sixth trip in eight years led by the homegrown core of Stephen Curry, Klay Thompson and Draymond…","By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) When Steve Kerr looks at the way the Boston Celtics built a championship-caliber team he sees plenty of similarities to how his Golden State Warri… [+6610 chars]",warriors celtics built finals teams through draft the boston celtics face the golden state warriors in game 1 of the nba finals on thursday night the warriors are making their sixth trip in eight years led by the homegrown core of stephen curry klay thompson and draymond by josh dubow ap sports writer san francisco when steve kerr looks at the way the boston celtics built a championship caliber team he sees plenty of similarities to how his golden state warri 
Analysis: Draymond Green set the tone for Warriors in Game 2,https://apnews.com/27a0e6c88f39aa9573ad5496907c24f1,2022-06-06T06:10:52Z,"The first sign Game 2 of the NBA Finals was going Golden State’s way came on the first possession. Boston controlled the opening tap. Marcus Smart dribbled across midcourt and flipped the ball to Jayson Tatum, who quickly tossed it…","By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) The first sign Game 2 of the NBA Finals was going Golden States way came on the first possession.
Boston controlled the opening tap. Marcus… [+6238 chars]",analysis draymond green set the tone for warriors in game 2 the first sign game 2 of the nba finals was going golden state s way came on the first possession boston controlled the opening tap marcus smart dribbled across midcourt and flipped the ball to jayson tatum who quickly tossed it by tim reynolds ap basketball writer san francisco the first sign game 2 of the nba finals was going golden states way came on the first possession boston controlled the opening tap marcus 
Warriors collapse in 4th quarter to lose Game 1 of Finals,https://apnews.com/db88fd0093abe4d27f120d59423f05dd,2022-06-03T03:47:19Z,"The ball was moving, the shots were falling and the arena was rocking in a very familiar third quarter for the Golden State Warriors. Then came the fourth quarter and a surprising collapse by the more experienced team as the…","By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) The ball was moving, the shots were falling and the arena was rocking in a very familiar third quarter for the Golden State Warriors.
Then came t… [+2036 chars]",warriors collapse in 4th quarter to lose game 1 of finals the ball was moving the shots were falling and the arena was rocking in a very familiar third quarter for the golden state warriors then came the fourth quarter and a surprising collapse by the more experienced team as the by josh dubow ap sports writer san francisco the ball was moving the shots were falling and the arena was rocking in a very familiar third quarter for the golden state warriors then came t 
"For Heat, no championship made season feel like 'a waste'",https://apnews.com/35a02df463aec477b70a4b4d2c974a71,2022-05-30T15:52:25Z,A frustrated Bam Adebayo tore his jersey apart as he walked off the court after the final buzzer. Erik Spoelstra made no effort to hide his sadness about how the Miami Heat's season ended. Kyle Lowry said the year was…,"By TIM REYNOLDS - AP Basketball Writer
MIAMI (AP) A frustrated Bam Adebayo tore his jersey apart as he walked off the court after the final buzzer. Erik Spoelstra made no effort to hide his sadness … [+5084 chars]",for heat no championship made season feel like a waste a frustrated bam adebayo tore his jersey apart as he walked off the court after the final buzzer erik spoelstra made no effort to hide his sadness about how the miami heat s season ended kyle lowry said the year was by tim reynolds ap basketball writer miami a frustrated bam adebayo tore his jersey apart as he walked off the court after the final buzzer erik spoelstra made no effort to hide his sadness 
"Turnovers doom Celtics once again, lose Game 4 of NBA Finals",https://apnews.com/da33f318f989d5e1f3610f2dea2beac4,2022-06-11T04:07:37Z,"The Boston Celtics couldn't hold off the Golden State Warriors and had trouble taking care of the basketball. For three quarters, the Celtics responded to nearly every punch the Warriors threw at them. But Boston’s mistakes and an inability to…","By KYLE HIGHTOWER - AP Sports Writer
BOSTON (AP) For three quarters, the Boston Celtics responded to nearly every punch the Golden State Warriors threw at them.
But mistakes and an inability to bea… [+2774 chars]",turnovers doom celtics once again lose game 4 of nba finals the boston celtics couldn t hold off the golden state warriors and had trouble taking care of the basketball for three quarters the celtics responded to nearly every punch the warriors threw at them but boston s mistakes and an inability to by kyle hightower ap sports writer boston for three quarters the boston celtics responded to nearly every punch the golden state warriors threw at them but mistakes and an inability to bea 
"Celtics' Williams out, Heat's Lowry, Tucker warming up",https://apnews.com/8f743bcd90d06e138b77fa1a3de3c9c9,2022-05-21T23:42:26Z,The Celtics will be without center Robert Williams III for Game 3 of their Eastern Conference finals matchup with the Heat due to soreness and swelling in his left knee. Daniel Theis will start in his place. Heat coach Erik…,"By KYLE HIGHTOWER - AP Sports Writer
BOSTON (AP) The Boston Celtics will be without center Robert Williams III for Game 3 of their Eastern Conference finals matchup with the Miami Heat on Saturday n… [+985 chars]",celtics williams out heat s lowry tucker warming up the celtics will be without center robert williams iii for game 3 of their eastern conference finals matchup with the heat due to soreness and swelling in his left knee daniel theis will start in his place heat coach erik by kyle hightower ap sports writer boston the boston celtics will be without center robert williams iii for game 3 of their eastern conference finals matchup with the miami heat on saturday n 
Herro returns to Heat lineup for Game 7 of East finals,https://apnews.com/9b1d911bcbfdb7517b36734682e94218,2022-05-29T22:50:51Z,Tyler Herro has recovered enough to play for the Miami Heat in Game 7 of the Eastern Conference finals on Sunday night against the Boston Celtics. Herro had missed the three previous games of the series with a groin injury.…,"MIAMI (AP) Tyler Herro has recovered enough to play for the Miami Heat in Game 7 of the Eastern Conference finals Sunday night against the Boston Celtics.
Herro missed the three previous games becau… [+942 chars]",herro returns to heat lineup for game 7 of east finals tyler herro has recovered enough to play for the miami heat in game 7 of the eastern conference finals on sunday night against the boston celtics herro had missed the three previous games of the series with a groin injury miami tyler herro has recovered enough to play for the miami heat in game 7 of the eastern conference finals sunday night against the boston celtics herro missed the three previous games becau 
Warriors-Mavs Game 4 delayed 16 minutes by leaky roof,https://apnews.com/51f764656c2ad18439e91f2c26e7d8bf,2022-05-25T02:45:37Z,"The start of the second half of Game 4 of the Western Conference finals was delayed 16 minutes because of rain leaking through the roof at the American Airlines Center. With heavy rain falling outside Tuesday night, there were at…","DALLAS (AP) The start of the second half of Game 4 of the Western Conference finals was delayed 16 minutes because of rain leaking through the roof Tuesday night at the American Airlines Center.
Wit… [+1151 chars]",warriors mavs game 4 delayed 16 minutes by leaky roof the start of the second half of game 4 of the western conference finals was delayed 16 minutes because of rain leaking through the roof at the american airlines center with heavy rain falling outside tuesday night there were at dallas the start of the second half of game 4 of the western conference finals was delayed 16 minutes because of rain leaking through the roof tuesday night at the american airlines center wit 
Pelicans' Williamson cleared to play without restrictions,https://apnews.com/eebb2483a56138a7c969e0702d1fed4b,2022-05-26T22:03:46Z,"The New Orleans Pelicans have announced that forward Zion Williamson has been cleared to play this offseason without any restrictions after recent imaging on the fifth metatarsal in his right foot showed continued improvement. Barring any setbacks, that shoul…",NEW ORLEANS (AP) The New Orleans Pelicans announced that forward Zion Williamson has been cleared to play this offseason without any restrictions after recent imaging on the fifth metatarsal in his r… [+1107 chars],pelicans williamson cleared to play without restrictions the new orleans pelicans have announced that forward zion williamson has been cleared to play this offseason without any restrictions after recent imaging on the fifth metatarsal in his right foot showed continued improvement barring any setbacks that shoul new orleans the new orleans pelicans announced that forward zion williamson has been cleared to play this offseason without any restrictions after recent imaging on the fifth metatarsal in his r 
Heat's Butler out in 2nd half of Game 3 with knee issue,https://apnews.com/78f5c0e0fd5f5f1044cd0e0ec78153bf,2022-05-22T02:16:23Z,Heat guard Jimmy Butler will not play in the second half of Game 3 of their Eastern Conference finals matchup with Boston because of inflammation in his right knee. Miami made the announcement at the start of the second half.…,"By KYLE HIGHTOWER - AP Sports Writer
BOSTON (AP) Heat guard Jimmy Butler will not play in the second half of Game 3 of their Eastern Conference finals matchup with Boston because of inflammation in … [+861 chars]",heat s butler out in 2nd half of game 3 with knee issue heat guard jimmy butler will not play in the second half of game 3 of their eastern conference finals matchup with boston because of inflammation in his right knee miami made the announcement at the start of the second half by kyle hightower ap sports writer boston heat guard jimmy butler will not play in the second half of game 3 of their eastern conference finals matchup with boston because of inflammation in 
Heat's Herro (groin) ruled out ahead of Game 4 vs. Celtics,https://apnews.com/db9fb0fe30532ee1126d8724430da59e,2022-05-23T16:21:44Z,Heat guard Tyler Herro has been ruled out of Game 4 of Miami's Eastern Conference finals matchup with the Boston Celtics with a strained left groin. Herro missed the final eight minutes of the Heat’s Game 3 victory because of…,"BOSTON (AP) Heat guard Tyler Herro has been ruled out Game 4 of Miami's Eastern Conference finals matchup with the Bostic Celtics because of a strained left groin.
Miami made the announcement ahead … [+1082 chars]",heat s herro ruled out ahead of game 4 vs celtics heat guard tyler herro has been ruled out of game 4 of miami s eastern conference finals matchup with the boston celtics with a strained left groin herro missed the final eight minutes of the heat s game 3 victory because of boston heat guard tyler herro has been ruled out game 4 of miami s eastern conference finals matchup with the bostic celtics because of a strained left groin miami made the announcement ahead 
"AP source: Ham, Atkinson get second interviews with Hornets",https://apnews.com/74054012ecbcf7f5e6534780b1bc9c1f,2022-05-18T02:10:45Z,"According to a person familiar with the situation, the Charlotte Hornets have scheduled second interviews with Milwaukee Bucks assistant coach Darvin Ham and Golden State Warriors assistant coach Kenny Atkinson this week for their head coaching vacancy. The t…","CHARLOTTE, N.C. (AP) The Hornets have scheduled second interviews with Bucks assistant coach Darvin Ham and Warriors assistant coach Kenny Atkinson this week, along with former Trail Blazers coach Te… [+2838 chars]",ap source ham atkinson get second interviews with hornets according to a person familiar with the situation the charlotte hornets have scheduled second interviews with milwaukee bucks assistant coach darvin ham and golden state warriors assistant coach kenny atkinson this week for their head coaching vacancy the t charlotte n c the hornets have scheduled second interviews with bucks assistant coach darvin ham and warriors assistant coach kenny atkinson this week along with former trail blazers coach te 
"Inside the Finals: Celtics fit to be tied, Steph raining 3s",https://apnews.com/38412f487ed34499d1a6db58bd2e89e3,2022-06-13T07:16:37Z,The Boston Celtics are probably used to 2-2 ties in the NBA Finals by now. This is the 13th time in Boston's 22 appearances in the title series that the Celtics and their opponent have split the first four games.…,"By TIM REYNOLDS - AP Basketball Writer
The NBA Finals are tied at 2-2. If that sounds familiar to fans of the Boston Celtics, it should.
For whatever reason, when the Celtics make the NBA Finals, 2… [+5810 chars]",inside the finals celtics fit to be tied steph raining 3s the boston celtics are probably used to 2 2 ties in the nba finals by now this is the 13th time in boston s 22 appearances in the title series that the celtics and their opponent have split the first four games by tim reynolds ap basketball writer the nba finals are tied at 2 2 if that sounds familiar to fans of the boston celtics it should for whatever reason when the celtics make the nba finals 2 
"Celtics run past Heat 93-80, move 1 win from NBA Finals",https://apnews.com/301bb4ce3cbdc51c2105c1e6f8d8c7df,2022-05-26T03:16:41Z,"Jaylen Brown scored 25 points, Jayson Tatum added 22 and the Boston Celtics moved to the brink of a berth in the NBA Finals, running away after halftime to beat the Miami Heat 93-80 and take a 3-2 lead in…","By TIM REYNOLDS - AP Basketball Writer
MIAMI (AP) Jaylen Brown scored 25 points, Jayson Tatum added 22 and the Boston Celtics moved to the brink of a berth in the NBA Finals, running away after half… [+4451 chars]",celtics run past heat 93 80 move 1 win from nba finals jaylen brown scored 25 points jayson tatum added 22 and the boston celtics moved to the brink of a berth in the nba finals running away after halftime to beat the miami heat 93 80 and take a 3 2 lead in by tim reynolds ap basketball writer miami jaylen brown scored 25 points jayson tatum added 22 and the boston celtics moved to the brink of a berth in the nba finals running away after half 
No. 1? Magic work out Jabari Smith in advance of NBA draft,https://apnews.com/37f5b4e51c1c0f27654f5085db1a5ba5,2022-06-09T19:12:20Z,"Jabari Smith didn't attempt to minimize the significance of the first of his two planned pre-NBA draft workouts. The former Auburn All-American went through going drills for the Orlando Magic, who have the No. 1 overall pick in the June…","By TIM REYNOLDS - AP Basketball Writer
ORLANDO, Fla. (AP) Jabari Smith didnt even attempt to minimize the significance of what was happening. He was in an NBA gym, wearing NBA apparel, getting guida… [+4461 chars]",no 1 magic work out jabari smith in advance of nba draft jabari smith didn t attempt to minimize the significance of the first of his two planned pre nba draft workouts the former auburn all american went through going drills for the orlando magic who have the no 1 overall pick in the june by tim reynolds ap basketball writer orlando fla jabari smith didnt even attempt to minimize the significance of what was happening he was in an nba gym wearing nba apparel getting guida 
"After good rise, Tatum, Celtics fall flat late in NBA Finals",https://apnews.com/766da5e0f9faa0b4fad0e5d41229c628,2022-06-17T03:46:46Z,"When Jayson Tatum made consecutive baskets to cap a game-opening Boston blitz, TD Garden was at its absolute loudest. It sure got quiet in a hurry. So did Tatum. After climbing back to the top of the Eastern Conference, the…","By BRIAN MAHONEY - AP Basketball Writer
BOSTON (AP) When Jayson Tatum made consecutive baskets to cap a game-opening Boston blitz, TD Garden was at its absolute loudest.
It sure got quiet in a hurr… [+3760 chars]",after good rise tatum celtics fall flat late in nba finals when jayson tatum made consecutive baskets to cap a game opening boston blitz td garden was at its absolute loudest it sure got quiet in a hurry so did tatum after climbing back to the top of the eastern conference the by brian mahoney ap basketball writer boston when jayson tatum made consecutive baskets to cap a game opening boston blitz td garden was at its absolute loudest it sure got quiet in a hurr 
"Celtics reach NBA Finals, hold off Heat 100-96 in Game 7",https://apnews.com/e2091545c6bdaeb5257c36aca8ba9bfd,2022-05-30T03:31:06Z,"Jayson Tatum scored 26 points, Jaylen Brown and Marcus Smart each added 24 and the Boston Celtics held off a frantic rally in the final seconds to beat the Miami Heat 100-96 to reach the NBA Finals for the first…","By TIM REYNOLDS - AP Basketball Writer
MIAMI (AP) Jayson Tatum scored 26 points, Jaylen Brown and Marcus Smart each added 24 and the Boston Celtics held off a frantic rally in the final seconds to b… [+3979 chars]",celtics reach nba finals hold off heat 100 96 in game 7 jayson tatum scored 26 points jaylen brown and marcus smart each added 24 and the boston celtics held off a frantic rally in the final seconds to beat the miami heat 100 96 to reach the nba finals for the first by tim reynolds ap basketball writer miami jayson tatum scored 26 points jaylen brown and marcus smart each added 24 and the boston celtics held off a frantic rally in the final seconds to b 
Warriors look to close out Mavs and get back to NBA Finals,https://apnews.com/21dd481a0d3abe3268fc84ebf6627407,2022-05-25T22:08:29Z,"The Golden State Warriors find themselves in familiar territory after failing to close out a series on the road. For the third straight series, the Warriors lost their first chance to advance while playing on the road but they can…","By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) The Golden State Warriors find themselves in familiar territory after failing to close out a series on the road and hope for familiar results when… [+3990 chars]",warriors look to close out mavs and get back to nba finals the golden state warriors find themselves in familiar territory after failing to close out a series on the road for the third straight series the warriors lost their first chance to advance while playing on the road but they can by josh dubow ap sports writer san francisco the golden state warriors find themselves in familiar territory after failing to close out a series on the road and hope for familiar results when 
Star trio leads Warriors to 6th NBA Finals spot in 8 years,https://apnews.com/abb37dff8d8b45b8b7d16d7eb2c4bd40,2022-05-27T07:17:32Z,"Stephen Curry, Klay Thompson and Draymond Green picked up where they left off last time they were healthy in the postseason. The star trio that has been the core of a dynasty for Golden State got the Warriors back to…","By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) Klay Thompson drained the 3-pointers. Draymond Green anchored the defense and even chipped in on the offensive end for a change. Stephen Curry cap… [+3861 chars]",star trio leads warriors to 6th nba finals spot in 8 years stephen curry klay thompson and draymond green picked up where they left off last time they were healthy in the postseason the star trio that has been the core of a dynasty for golden state got the warriors back to by josh dubow ap sports writer san francisco klay thompson drained the 3 pointers draymond green anchored the defense and even chipped in on the offensive end for a change stephen curry cap 
"With NBA Finals tied at 2, Celtics try to stop Stephen Curry",https://apnews.com/8765b7020a5091cdc9aa1e84f6970b3e,2022-06-12T22:39:57Z,The Boston Celtics realize they must find an answer to Stephen Curry and do a better job making things difficult for the two-time MVP. Curry scored 43 points in Golden State's 107-97 victory in Game 4 on Friday night to…,"By JANIE McCAULEY - AP Sports Writer
SAN FRANCISCO (AP) As the Boston Celtics search for answers in an effort to stop Stephen Curry in these NBA Finals, they know even their best defense won't alway… [+4432 chars]",with nba finals tied at 2 celtics try to stop stephen curry the boston celtics realize they must find an answer to stephen curry and do a better job making things difficult for the two time mvp curry scored 43 points in golden state s 107 97 victory in game 4 on friday night to by janie mccauley ap sports writer san francisco as the boston celtics search for answers in an effort to stop stephen curry in these nba finals they know even their best defense won t alway 
Net change: Warriors find Boston baskets set too high,https://apnews.com/77cce34d633f388fabfb57a8ace1a079,2022-06-09T01:07:12Z,"The Golden State Warriors arrived at the TD Garden for Game 3 of the NBA Finals to find that the basket they were shooting at in warmups was the wrong height. A 10-foot wooden pole was brought in to measure,…","BOSTON (AP) The Golden State Warriors arrived at the TD Garden for Game 3 of the NBA Finals on Wednesday to find that the basket they were shooting at in warmups was the wrong height.
A 10-foot wood… [+3021 chars]",net change warriors find boston baskets set too high the golden state warriors arrived at the td garden for game 3 of the nba finals to find that the basket they were shooting at in warmups was the wrong height a 10 foot wooden pole was brought in to measure boston the golden state warriors arrived at the td garden for game 3 of the nba finals on wednesday to find that the basket they were shooting at in warmups was the wrong height a 10 foot wood 
"Wiggins delivers on both ends, Warriors lead NBA Finals 3-2",https://apnews.com/f1b347ccb9112bc771d45fdf3f8175a9,2022-06-14T03:43:34Z,"Andrew Wiggins delivered the biggest game yet in his eight-year career with 26 points and 13 rebounds, Klay Thompson scored 21 points, and the Golden State Warriors beat the Boston Celtics 104-94 for a 3-2 NBA Finals lead.Stephen Curry contributed…","By JANIE McCAULEY - AP Sports Writer
SAN FRANCISCO (AP) Andrew Wiggins delivered the biggest game yet in his eight-year career with 26 points and 13 rebounds, Klay Thompson scored 21 points and the … [+5825 chars]",wiggins delivers on both ends warriors lead nba finals 3 2 andrew wiggins delivered the biggest game yet in his eight year career with 26 points and 13 rebounds klay thompson scored 21 points and the golden state warriors beat the boston celtics 104 94 for a 3 2 nba finals lead stephen curry contributed by janie mccauley ap sports writer san francisco andrew wiggins delivered the biggest game yet in his eight year career with 26 points and 13 rebounds klay thompson scored 21 points and the 
AP source: Timberwolves agree to deal with Nuggets' Connelly,https://apnews.com/16f98c5297d23a083e6eb360043048ad,2022-05-23T21:01:46Z,A person familiar with the situation tells The Associated Press that Denver Nuggets President of Basketball Operations Tim Connelly has agreed to take a similar role with the Minnesota Timberwolves. Connelly steadily built the Nuggets into a perennial playoff…,"By PAT GRAHAM - AP Sports Writer
DENVER (AP) Tim Connelly is leaving his job as president of basketball operations of the Denver Nuggets for a similar role with the Minnesota Timberwolves.
A person… [+2232 chars]",ap source timberwolves agree to deal with nuggets connelly a person familiar with the situation tells that denver nuggets president of basketball operations tim connelly has agreed to take a similar role with the minnesota timberwolves connelly steadily built the nuggets into a perennial playoff by pat graham ap sports writer denver tim connelly is leaving his job as president of basketball operations of the denver nuggets for a similar role with the minnesota timberwolves a person 
Danny Ainge says Jazz 'desperately' wanted Snyder to stay,https://apnews.com/c1ee4063803e210a01faa48490e890f4,2022-06-06T23:02:07Z,The Utah Jazz face an unexpected search for a new coach. Utah was prepared to enter next season with Quin Snyder at the helm until the head coach unexpectedly stepped down after eight seasons. The two sides had recently discussed…,"By JOHN COON - Associated Press
SALT LAKE CITY (AP) The Utah Jazz face an unexpected search for a new coach.
Utah was prepared to enter next season with Quin Snyder at the helm until the head coach… [+4525 chars]",danny ainge says jazz desperately wanted snyder to stay the utah jazz face an unexpected search for a new coach utah was prepared to enter next season with quin snyder at the helm until the head coach unexpectedly stepped down after eight seasons the two sides had recently discussed by john coon associated press salt lake city the utah jazz face an unexpected search for a new coach utah was prepared to enter next season with quin snyder at the helm until the head coach 
Bucks GM Horst says Allen underwent procedure on finger,https://apnews.com/70e2deadb1364379e6a586677578ff9a,2022-06-18T03:13:38Z,"Milwaukee Bucks general manager Jon Horst says Grayson Allen has undergone a “little procedure” on his left ring finger to deal with an injury that was bothering the 26-year-old guard during the season. Allen averaged 11.1 points, 3.4 rebounds and…",MILWAUKEE (AP) Milwaukee Bucks general manager Jon Horst says Grayson Allen has undergone a little procedure on his left ring finger to deal with an injury that was bothering the 26-year-old guard du… [+1315 chars],bucks gm horst says allen underwent procedure on finger milwaukee bucks general manager jon horst says grayson allen has undergone a little procedure on his left ring finger to deal with an injury that was bothering the 26 year old guard during the season allen averaged 11 1 points 3 4 rebounds and milwaukee milwaukee bucks general manager jon horst says grayson allen has undergone a little procedure on his left ring finger to deal with an injury that was bothering the 26 year old guard du 
"Butler scores 47 points, Heat beat Celtics to force Game 7",https://apnews.com/e63d7424bb2a61e590b6e1a544c32f88,2022-05-28T03:43:51Z,"Jimmy Butler had 47 points, nine rebounds and eight assists and the Miami Heat forced the Eastern Conference finals to a decisive seventh game by beating the Boston Celtics 111-103 on Friday night. Ten years after LeBron James scored 45…","By JIMMY GOLEN - AP Sports Writer
BOSTON (AP) Jimmy Butler had 47 points, nine rebounds and eight assists and the Miami Heat forced the Eastern Conference finals to a decisive seventh game by beatin… [+2670 chars]",butler scores 47 points heat beat celtics to force game 7 jimmy butler had 47 points nine rebounds and eight assists and the miami heat forced the eastern conference finals to a decisive seventh game by beating the boston celtics 111 103 on friday night ten years after lebron james scored 45 by jimmy golen ap sports writer boston jimmy butler had 47 points nine rebounds and eight assists and the miami heat forced the eastern conference finals to a decisive seventh game by beatin 
Celtics were resilient in Game 1; Warriors now must respond,https://apnews.com/edebd9214a5f2dcaa5b2223c93c8f6c6,2022-06-03T18:53:38Z,"In Game 1, Boston showed its resilience. In Game 2, Golden State gets a chance to answer. Over the last two months, no teams in the NBA have shown more of a bounce-back ability than the Celtics and the Warriors.…","By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) In Game 1, Boston showed its resilience.
In Game 2, Golden State gets a chance to answer.
Over the last two months, no teams in the NBA ha… [+3908 chars]",celtics were resilient in game 1 warriors now must respond in game 1 boston showed its resilience in game 2 golden state gets a chance to answer over the last two months no teams in the nba have shown more of a bounce back ability than the celtics and the warriors by tim reynolds ap basketball writer san francisco in game 1 boston showed its resilience in game 2 golden state gets a chance to answer over the last two months no teams in the nba ha 
Green looks to make impact for Warriors even without scoring,https://apnews.com/3ea9efde444928384d7c0b4be5d91594,2022-06-12T21:59:15Z,"When the Golden State Warriors made their fourth-quarter push to get back into the NBA Finals, Draymond Green had the unusual role as spectator. The versatile Green who has been one of the stalwarts of Golden State’s dynasty got pulled…","By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) When the Golden State Warriors made their fourth-quarter push to get back into the NBA Finals, Draymond Green had the unusual role as spectator.
… [+4080 chars]",green looks to make impact for warriors even without scoring when the golden state warriors made their fourth quarter push to get back into the nba finals draymond green had the unusual role as spectator the versatile green who has been one of the stalwarts of golden state s dynasty got pulled by josh dubow ap sports writer san francisco when the golden state warriors made their fourth quarter push to get back into the nba finals draymond green had the unusual role as spectator 
"Magic Moment: Orlando wins lottery, lands No. 1 pick",https://apnews.com/7f866834f98610ff87e923b103fd4683,2022-05-18T00:43:10Z,The Orlando Magic won the NBA draft lottery and landed the No. 1 overall pick for the first time since they got Dwight Howard nearly two decades ago. Orlando finished with the worst record in the Eastern Conference at 22-60…,"By ANDREW SELIGMAN - AP Sports Writer
CHICAGO (AP) The Orlando Magic won the NBA draft lottery Tuesday night and landed the No. 1 overall pick for the first time since they got Dwight Howard in 2004… [+5583 chars]",magic moment orlando wins lottery lands no 1 pick the orlando magic won the nba draft lottery and landed the no 1 overall pick for the first time since they got dwight howard nearly two decades ago orlando finished with the worst record in the eastern conference at 22 60 by andrew seligman ap sports writer chicago the orlando magic won the nba draft lottery tuesday night and landed the no 1 overall pick for the first time since they got dwight howard in 2004 
Bulls and Pistons to play regular season game in Paris - Reuters.com,https://www.reuters.com/lifestyle/sports/bulls-pistons-play-regular-season-game-paris-2022-05-24/,2022-05-24T13:58:00Z,"The six-time NBA champion Chicago Bulls and Detroit Pistons will play a regular season game in Paris in January, the National Basketball Association said on Tuesday.","May 24 (Reuters) - The six-time NBA champion Chicago Bulls and Detroit Pistons will play a regular season game in Paris in January, the National Basketball Association said on Tuesday.
The Jan. 19 c… [+692 chars]",bulls and pistons to play regular season game in paris the six time nba champion chicago bulls and detroit pistons will play a regular season game in paris in january the national basketball association said on tuesday may 24 the six time nba champion chicago bulls and detroit pistons will play a regular season game in paris in january the national basketball association said on tuesday the jan 19 c 
'How many more lives?': Reactions to Texas school shooting | Reuters,https://www.reuters.com/world/us/how-many-more-lives-reactions-texas-school-shooting-2022-05-25/,2022-05-25T01:13:56Z,"U.S officials, members of Congress and other prominent Americans reacted to the Texas school shooting that killed 18 children and one adult on Tuesday: <a href=""/world/us/two-dead-14-injured-elementary-school-shooting-texas-abc-news-2022-05-24/""> read more </…","May 24 (Reuters) - U.S officials, members of Congress and other prominent Americans reacted to the Texas school shooting that killed 18 children and one adult on Tuesday: read more 
U.S. PRESIDENT J… [+4652 chars]", how many more lives reactions to texas school shooting u s officials members of congress and other prominent americans reacted to the texas school shooting that killed 18 children and one adult on tuesday read more may 24 u s officials members of congress and other prominent americans reacted to the texas school shooting that killed 18 children and one adult on tuesday read more u s president j 
